zip,city,state,latitude,longitude,timezone,dst,location
31107,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31119,Atlanta,GA,33.891251,-84.07456,-5,True,POINT(-84.07456 33.891251)
31126,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31131,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31139,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31141,Atlanta,GA,33.891251,-84.07456,-5,True,POINT(-84.07456 33.891251)
31145,Atlanta,GA,33.891251,-84.07456,-5,True,POINT(-84.07456 33.891251)
31146,Atlanta,GA,33.891251,-84.07456,-5,True,POINT(-84.07456 33.891251)
31150,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31156,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31191,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31192,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31193,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31195,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31196,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31197,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31198,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31199,Atlanta,GA,33.844371,-84.47405,-5,True,POINT(-84.47405 33.844371)
31201,Macon,GA,32.830839,-83.63529,-5,True,POINT(-83.63529 32.830839)
31202,Macon,GA,32.806707,-83.691315,-5,True,POINT(-83.691315 32.806707)
31203,Macon,GA,32.806707,-83.691315,-5,True,POINT(-83.691315 32.806707)
31204,Macon,GA,32.844872,-83.67119,-5,True,POINT(-83.67119 32.844872)
31205,Macon,GA,32.806707,-83.691315,-5,True,POINT(-83.691315 32.806707)
31206,Macon,GA,32.79904,-83.67216,-5,True,POINT(-83.67216 32.79904)
31207,Macon,GA,32.830389,-83.648552,-5,True,POINT(-83.648552 32.830389)
31208,Macon,GA,32.806707,-83.691315,-5,True,POINT(-83.691315 32.806707)
31209,Macon,GA,32.806707,-83.691315,-5,True,POINT(-83.691315 32.806707)
31210,Macon,GA,32.88899,-83.72204,-5,True,POINT(-83.72204 32.88899)
31211,Macon,GA,32.878304,-83.59963,-5,True,POINT(-83.59963 32.878304)
31212,Macon,GA,32.806707,-83.691315,-5,True,POINT(-83.691315 32.806707)
31213,Macon,GA,32.839289,-83.638752,-5,True,POINT(-83.638752 32.839289)
31216,Macon,GA,32.730641,-83.6793,-5,True,POINT(-83.6793 32.730641)
31217,Macon,GA,32.839005,-83.56749,-5,True,POINT(-83.56749 32.839005)
31220,Macon,GA,32.862246,-83.78665,-5,True,POINT(-83.78665 32.862246)
31221,Macon,GA,32.806707,-83.691315,-5,True,POINT(-83.691315 32.806707)
31267,Cecil,GA,31.046761,-83.395669,-5,True,POINT(-83.395669 31.046761)
31294,Macon,GA,32.806707,-83.691315,-5,True,POINT(-83.691315 32.806707)
31295,Macon,GA,32.810189,-83.569001,-5,True,POINT(-83.569001 32.810189)
31296,Macon,GA,32.806707,-83.691315,-5,True,POINT(-83.691315 32.806707)
31297,Macon,GA,32.70045,-83.657207,-5,True,POINT(-83.657207 32.70045)
31298,Macon,GA,32.87333,-83.708399,-5,True,POINT(-83.708399 32.87333)
31299,Macon,GA,32.806707,-83.691315,-5,True,POINT(-83.691315 32.806707)
31301,Allenhurst,GA,31.764663,-81.6098,-5,True,POINT(-81.6098 31.764663)
31302,Bloomingdale,GA,32.129474,-81.33121,-5,True,POINT(-81.33121 32.129474)
31303,Clyo,GA,32.508239,-81.3128,-5,True,POINT(-81.3128 32.508239)
31304,Crescent,GA,31.495071,-81.381908,-5,True,POINT(-81.381908 31.495071)
31305,Darien,GA,31.407598,-81.39094,-5,True,POINT(-81.39094 31.407598)
31307,Eden,GA,32.183211,-81.39979,-5,True,POINT(-81.39979 32.183211)
31308,Ellabell,GA,32.172661,-81.48447,-5,True,POINT(-81.48447 32.172661)
31309,Fleming,GA,31.873145,-81.42676,-5,True,POINT(-81.42676 31.873145)
31310,Hinesville,GA,31.806832,-81.437074,-5,True,POINT(-81.437074 31.806832)
31312,Guyton,GA,32.313816,-81.3908,-5,True,POINT(-81.3908 32.313816)
31313,Hinesville,GA,31.828575,-81.61617,-5,True,POINT(-81.61617 31.828575)
31314,Fort Stewart,GA,31.868699,-81.61083,-5,True,POINT(-81.61083 31.868699)
31315,Fort Stewart,GA,31.886944,-81.60109,-5,True,POINT(-81.60109 31.886944)
31316,Ludowici,GA,31.74991,-81.75813,-5,True,POINT(-81.75813 31.74991)
31318,Meldrim,GA,32.141974,-81.37892,-5,True,POINT(-81.37892 32.141974)
31319,Meridian,GA,31.478486,-81.34528,-5,True,POINT(-81.34528 31.478486)
31320,Midway,GA,31.788811,-81.37637,-5,True,POINT(-81.37637 31.788811)
31321,Pembroke,GA,32.163245,-81.64211,-5,True,POINT(-81.64211 32.163245)
31322,Pooler,GA,32.110421,-81.24568,-5,True,POINT(-81.24568 32.110421)
31323,Riceboro,GA,31.658252,-81.48778,-5,True,POINT(-81.48778 31.658252)
31324,Richmond Hill,GA,31.906365,-81.3108,-5,True,POINT(-81.3108 31.906365)
31326,Rincon,GA,32.293147,-81.23006,-5,True,POINT(-81.23006 32.293147)
31327,Sapelo Island,GA,31.423776,-81.27064,-5,True,POINT(-81.27064 31.423776)
31328,Tybee Island,GA,32.006672,-80.84937,-5,True,POINT(-80.84937 32.006672)
31329,Springfield,GA,32.390879,-81.32427,-5,True,POINT(-81.32427 32.390879)
31331,Townsend,GA,31.547412,-81.3862,-5,True,POINT(-81.3862 31.547412)
31332,Valona,GA,31.495071,-81.381908,-5,True,POINT(-81.381908 31.495071)
31333,Walthourville,GA,31.77789,-81.64534,-5,True,POINT(-81.64534 31.77789)
31337,Lenox,GA,31.271852,-83.459054,-5,True,POINT(-83.459054 31.271852)
31401,Savannah,GA,32.068658,-81.09258,-5,True,POINT(-81.09258 32.068658)
31402,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31403,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31404,Savannah,GA,32.046143,-81.06724,-5,True,POINT(-81.06724 32.046143)
31405,Savannah,GA,32.043058,-81.12183,-5,True,POINT(-81.12183 32.043058)
31406,Savannah,GA,31.988676,-81.09116,-5,True,POINT(-81.09116 31.988676)
31407,Savannah,GA,32.162963,-81.17233,-5,True,POINT(-81.17233 32.162963)
31408,Savannah,GA,32.106705,-81.16915,-5,True,POINT(-81.16915 32.106705)
31409,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31410,Savannah,GA,32.022019,-80.99193,-5,True,POINT(-80.99193 32.022019)
31411,Savannah,GA,31.927434,-81.0425,-5,True,POINT(-81.0425 31.927434)
31412,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31414,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31415,Savannah,GA,32.075806,-81.12002,-5,True,POINT(-81.12002 32.075806)
31416,Savannah,GA,32.005255,-81.047711,-5,True,POINT(-81.047711 32.005255)
31418,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31419,Savannah,GA,31.986249,-81.20259,-5,True,POINT(-81.20259 31.986249)
31420,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31421,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31422,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31424,Richmond Hill,GA,31.919866,-81.325815,-5,True,POINT(-81.325815 31.919866)
31441,Savannah,GA,32.008183,-81.101502,-5,True,POINT(-81.101502 32.008183)
31498,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31499,Savannah,GA,31.971394,-81.07156,-5,True,POINT(-81.07156 31.971394)
31501,Waycross,GA,31.220059,-82.35133,-5,True,POINT(-82.35133 31.220059)
31502,Waycross,GA,31.018954,-82.416543,-5,True,POINT(-82.416543 31.018954)
31503,Waycross,GA,31.205194,-82.37534,-5,True,POINT(-82.37534 31.205194)
31507,Marshallville,GA,32.452926,-83.944336,-5,True,POINT(-83.944336 32.452926)
31510,Alma,GA,31.551458,-82.44618,-5,True,POINT(-82.44618 31.551458)
31512,Ambrose,GA,31.57344,-83.01502,-5,True,POINT(-83.01502 31.57344)
31513,Baxley,GA,31.768849,-82.35198,-5,True,POINT(-82.35198 31.768849)
31515,Baxley,GA,31.717717,-82.299677,-5,True,POINT(-82.299677 31.717717)
31516,Blackshear,GA,31.307234,-82.25779,-5,True,POINT(-82.25779 31.307234)
31518,Bristol,GA,31.513511,-82.18481,-5,True,POINT(-82.18481 31.513511)
31519,Broxton,GA,31.67654,-82.88991,-5,True,POINT(-82.88991 31.67654)
31520,Brunswick,GA,31.166786,-81.49213,-5,True,POINT(-81.49213 31.166786)
31521,Brunswick,GA,31.241505,-81.532489,-5,True,POINT(-81.532489 31.241505)
31522,Saint Simons Island,GA,31.176516,-81.3802,-5,True,POINT(-81.3802 31.176516)
31523,Brunswick,GA,31.212705,-81.60975,-5,True,POINT(-81.60975 31.212705)
31524,Brunswick,GA,31.221995,-81.482551,-5,True,POINT(-81.482551 31.221995)
31525,Brunswick,GA,31.260995,-81.49832,-5,True,POINT(-81.49832 31.260995)
31527,Jekyll Island,GA,31.06419,-81.42072,-5,True,POINT(-81.42072 31.06419)
31532,Denton,GA,31.718382,-82.73595,-5,True,POINT(-82.73595 31.718382)
31533,Douglas,GA,31.522042,-82.84153,-5,True,POINT(-82.84153 31.522042)
31534,Douglas,GA,31.571596,-82.854631,-5,True,POINT(-82.854631 31.571596)
31535,Douglas,GA,31.464973,-82.86325,-5,True,POINT(-82.86325 31.464973)
31537,Folkston,GA,30.860915,-82.02194,-5,True,POINT(-82.02194 30.860915)
31539,Hazlehurst,GA,31.844772,-82.59809,-5,True,POINT(-82.59809 31.844772)
31542,Hoboken,GA,31.1747,-82.13812,-5,True,POINT(-82.13812 31.1747)
31543,Hortense,GA,31.320167,-81.85818,-5,True,POINT(-81.85818 31.320167)
31544,Jacksonville,GA,31.840974,-82.96137,-5,True,POINT(-82.96137 31.840974)
31545,Jesup,GA,31.636895,-81.90843,-5,True,POINT(-81.90843 31.636895)
31546,Jesup,GA,31.575166,-81.86481,-5,True,POINT(-81.86481 31.575166)
31547,Kings Bay,GA,30.804684,-81.627717,-5,True,POINT(-81.627717 30.804684)
31548,Kingsland,GA,30.793409,-81.68428,-5,True,POINT(-81.68428 30.793409)
31549,Lumber City,GA,31.928525,-82.69332,-5,True,POINT(-82.69332 31.928525)
31550,Manor,GA,31.101953,-82.58299,-5,True,POINT(-82.58299 31.101953)
31551,Mershon,GA,31.496025,-82.27322,-5,True,POINT(-82.27322 31.496025)
31552,Millwood,GA,31.281103,-82.6201,-5,True,POINT(-82.6201 31.281103)
31553,Nahunta,GA,31.17326,-81.97244,-5,True,POINT(-81.97244 31.17326)
31554,Nicholls,GA,31.495983,-82.62928,-5,True,POINT(-82.62928 31.495983)
31555,Odum,GA,31.670475,-82.04944,-5,True,POINT(-82.04944 31.670475)
31556,Offerman,GA,31.412649,-82.115541,-5,True,POINT(-82.115541 31.412649)
31557,Patterson,GA,31.372403,-82.10743,-5,True,POINT(-82.10743 31.372403)
31558,Saint Marys,GA,30.761081,-81.56912,-5,True,POINT(-81.56912 30.761081)
31560,Screven,GA,31.515981,-82.04908,-5,True,POINT(-82.04908 31.515981)
31561,Sea Island,GA,31.198914,-81.332211,-5,True,POINT(-81.332211 31.198914)
31563,Surrency,GA,31.715778,-82.19784,-5,True,POINT(-82.19784 31.715778)
31564,Waresboro,GA,31.018954,-82.416543,-5,True,POINT(-82.416543 31.018954)
31565,Waverly,GA,31.066479,-81.62656,-5,True,POINT(-81.62656 31.066479)
31566,Waynesville,GA,31.144635,-81.83011,-5,True,POINT(-81.83011 31.144635)
31567,West Green,GA,31.631943,-82.71829,-5,True,POINT(-82.71829 31.631943)
31568,White Oak,GA,31.003385,-81.79512,-5,True,POINT(-81.79512 31.003385)
31569,Woodbine,GA,30.915778,-81.67924,-5,True,POINT(-81.67924 30.915778)
31598,Jesup,GA,31.578181,-81.880222,-5,True,POINT(-81.880222 31.578181)
31599,Jesup,GA,31.578181,-81.880222,-5,True,POINT(-81.880222 31.578181)
31601,Valdosta,GA,30.807279,-83.28661,-5,True,POINT(-83.28661 30.807279)
31602,Valdosta,GA,30.866613,-83.30078,-5,True,POINT(-83.30078 30.866613)
31603,Valdosta,GA,30.827965,-83.252192,-5,True,POINT(-83.252192 30.827965)
31604,Valdosta,GA,30.827965,-83.252192,-5,True,POINT(-83.252192 30.827965)
31605,Valdosta,GA,30.92205,-83.25332,-5,True,POINT(-83.25332 30.92205)
31606,Valdosta,GA,30.802411,-83.19624,-5,True,POINT(-83.19624 30.802411)
31607,Valdosta,GA,30.831442,-83.318647,-5,True,POINT(-83.318647 30.831442)
31610,Sparks,GA,31.172669,-83.439433,-5,True,POINT(-83.439433 31.172669)
31620,Adel,GA,31.133004,-83.42736,-5,True,POINT(-83.42736 31.133004)
31622,Alapaha,GA,31.379665,-83.21803,-5,True,POINT(-83.21803 31.379665)
31623,Argyle,GA,31.071563,-82.65232,-5,True,POINT(-82.65232 31.071563)
31624,Axson,GA,31.297883,-82.71029,-5,True,POINT(-82.71029 31.297883)
31625,Barney,GA,31.003274,-83.5282,-5,True,POINT(-83.5282 31.003274)
31626,Boston,GA,30.782963,-83.78882,-5,True,POINT(-83.78882 30.782963)
31627,Cecil,GA,31.047996,-83.39135,-5,True,POINT(-83.39135 31.047996)
31629,Dixie,GA,30.802821,-83.69126,-5,True,POINT(-83.69126 30.802821)
31630,Du Pont,GA,30.96373,-82.86455,-5,True,POINT(-82.86455 30.96373)
31631,Fargo,GA,30.680867,-82.58028,-5,True,POINT(-82.58028 30.680867)
31632,Hahira,GA,30.991859,-83.36415,-5,True,POINT(-83.36415 30.991859)
31634,Homerville,GA,31.062818,-82.72399,-5,True,POINT(-82.72399 31.062818)
31635,Lakeland,GA,31.055578,-83.07103,-5,True,POINT(-83.07103 31.055578)
31636,Lake Park,GA,30.72289,-83.13302,-5,True,POINT(-83.13302 30.72289)
31637,Lenox,GA,31.291612,-83.45328,-5,True,POINT(-83.45328 31.291612)
31638,Morven,GA,30.935087,-83.50211,-5,True,POINT(-83.50211 30.935087)
31639,Nashville,GA,31.199,-83.2188,-5,True,POINT(-83.2188 31.199)
31641,Naylor,GA,30.934298,-83.08841,-5,True,POINT(-83.08841 30.934298)
31642,Pearson,GA,31.27291,-82.83342,-5,True,POINT(-82.83342 31.27291)
31643,Quitman,GA,30.783639,-83.55343,-5,True,POINT(-83.55343 30.783639)
31645,Ray City,GA,31.070627,-83.20286,-5,True,POINT(-83.20286 31.070627)
31646,Saint George,GA,30.518903,-82.08063,-5,True,POINT(-82.08063 30.518903)
31647,Sparks,GA,31.183567,-83.43559,-5,True,POINT(-83.43559 31.183567)
31648,Statenville,GA,30.703175,-83.02568,-5,True,POINT(-83.02568 30.703175)
31649,Stockton,GA,30.957421,-83.00524,-5,True,POINT(-83.00524 30.957421)
31650,Willacoochee,GA,31.375165,-83.01949,-5,True,POINT(-83.01949 31.375165)
31659,Nashville,GA,31.205388,-83.246084,-5,True,POINT(-83.246084 31.205388)
31698,Valdosta,GA,30.84848,-83.287753,-5,True,POINT(-83.287753 30.84848)
31699,Valdosta,GA,30.965263,-83.19316,-5,True,POINT(-83.19316 30.965263)
31700,Albany,GA,31.564274,-84.165407,-5,True,POINT(-84.165407 31.564274)
31701,Albany,GA,31.580774,-84.16044,-5,True,POINT(-84.16044 31.580774)
31702,Albany,GA,31.594782,-84.194812,-5,True,POINT(-84.194812 31.594782)
31703,Albany,GA,31.543065,-84.219594,-5,True,POINT(-84.219594 31.543065)
31704,Albany,GA,31.549975,-84.061155,-5,True,POINT(-84.061155 31.549975)
31705,Albany,GA,31.552483,-84.09678,-5,True,POINT(-84.09678 31.552483)
31706,Albany,GA,31.559274,-84.176507,-5,True,POINT(-84.176507 31.559274)
31707,Albany,GA,31.568073,-84.22644,-5,True,POINT(-84.22644 31.568073)
31708,Albany,GA,31.591073,-84.132357,-5,True,POINT(-84.132357 31.591073)
31709,Americus,GA,32.071641,-84.21942,-5,True,POINT(-84.21942 32.071641)
31710,Americus,GA,32.051235,-84.181547,-5,True,POINT(-84.181547 32.051235)
31711,Andersonville,GA,32.195361,-84.137,-5,True,POINT(-84.137 32.195361)
31712,Arabi,GA,31.836577,-83.72045,-5,True,POINT(-83.72045 31.836577)
31713,Arlington,GA,31.427845,-84.71025,-5,True,POINT(-84.71025 31.427845)
31714,Ashburn,GA,31.709742,-83.66519,-5,True,POINT(-83.66519 31.709742)
31715,Attapulgus,GA,30.743234,-84.48229,-5,True,POINT(-84.48229 30.743234)
31716,Baconton,GA,31.3709,-84.12921,-5,True,POINT(-84.12921 31.3709)
31717,Bainbridge,GA,30.884525,-84.58951,-5,True,POINT(-84.58951 30.884525)
31718,Bainbridge,GA,30.901863,-84.570049,-5,True,POINT(-84.570049 30.901863)
31719,Americus,GA,32.085491,-84.252665,-5,True,POINT(-84.252665 32.085491)
31720,Barwick,GA,30.890906,-83.73816,-5,True,POINT(-83.73816 30.890906)
31721,Albany,GA,31.56889,-84.248211,-5,True,POINT(-84.248211 31.56889)
31722,Berlin,GA,31.067313,-83.62288,-5,True,POINT(-83.62288 31.067313)
31723,Blakely,GA,31.334337,-84.94899,-5,True,POINT(-84.94899 31.334337)
31724,Bluffton,GA,31.528299,-84.86025,-5,True,POINT(-84.86025 31.528299)
31725,Brinson,GA,30.945016,-84.72284,-5,True,POINT(-84.72284 30.945016)
31726,Bronwood,GA,31.832214,-84.35727,-5,True,POINT(-84.35727 31.832214)
31727,Brookfield,GA,31.44172,-83.503715,-5,True,POINT(-83.503715 31.44172)
31728,Cairo,GA,30.87039,-84.21343,-5,True,POINT(-84.21343 30.87039)
31729,Calvary,GA,30.729915,-84.34762,-5,True,POINT(-84.34762 30.729915)
31730,Camilla,GA,31.209854,-84.23667,-5,True,POINT(-84.23667 31.209854)
31732,Cedar Springs,GA,31.169794,-85.0557,-5,True,POINT(-85.0557 31.169794)
31733,Chula,GA,31.592199,-83.48004,-5,True,POINT(-83.48004 31.592199)
31734,Climax,GA,30.88096,-84.42415,-5,True,POINT(-84.42415 30.88096)
31735,Cobb,GA,31.959367,-83.96028,-5,True,POINT(-83.96028 31.959367)
31736,Coleman,GA,31.650442,-84.87908,-5,True,POINT(-84.87908 31.650442)
31737,Colquitt,GA,31.152253,-84.69653,-5,True,POINT(-84.69653 31.152253)
31738,Coolidge,GA,31.012042,-83.87218,-5,True,POINT(-83.87218 31.012042)
31739,Cotton,GA,31.260443,-84.253089,-5,True,POINT(-84.253089 31.260443)
31740,Cuthbert,GA,31.781815,-84.76444,-5,True,POINT(-84.76444 31.781815)
31741,Damascus,GA,31.299009,-84.68772,-5,True,POINT(-84.68772 31.299009)
31742,Dawson,GA,31.756995,-84.43357,-5,True,POINT(-84.43357 31.756995)
31743,De Soto,GA,31.930451,-84.02921,-5,True,POINT(-84.02921 31.930451)
31744,Doerun,GA,31.325004,-83.90937,-5,True,POINT(-83.90937 31.325004)
31745,Donalsonville,GA,30.974364,-84.87703,-5,True,POINT(-84.87703 30.974364)
31746,Edison,GA,31.563327,-84.75869,-5,True,POINT(-84.75869 31.563327)
31747,Ellenton,GA,31.176563,-83.58801,-5,True,POINT(-83.58801 31.176563)
31749,Enigma,GA,31.439212,-83.34041,-5,True,POINT(-83.34041 31.439212)
31750,Fitzgerald,GA,31.720029,-83.25093,-5,True,POINT(-83.25093 31.720029)
31751,Fort Gaines,GA,31.631333,-85.03241,-5,True,POINT(-85.03241 31.631333)
31752,Fowlstown,GA,30.803291,-84.54711,-5,True,POINT(-84.54711 30.803291)
31753,Funston,GA,31.205365,-83.877554,-5,True,POINT(-83.877554 31.205365)
31754,Georgetown,GA,31.860476,-85.07534,-5,True,POINT(-85.07534 31.860476)
31756,Hartsfield,GA,31.177174,-83.96555,-5,True,POINT(-83.96555 31.177174)
31757,Thomasville,GA,30.883208,-83.91237,-5,True,POINT(-83.91237 30.883208)
31758,Thomasville,GA,30.868187,-83.927785,-5,True,POINT(-83.927785 30.868187)
31759,Iron City,GA,31.011595,-84.80242,-5,True,POINT(-84.80242 31.011595)
31760,Irwinville,GA,31.706283,-83.408633,-5,True,POINT(-83.408633 31.706283)
31761,Jakin,GA,31.113122,-85.00251,-5,True,POINT(-85.00251 31.113122)
31762,Leary,GA,31.454628,-84.51726,-5,True,POINT(-84.51726 31.454628)
31763,Leesburg,GA,31.714526,-84.16931,-5,True,POINT(-84.16931 31.714526)
31764,Leslie,GA,31.98309,-84.06866,-5,True,POINT(-84.06866 31.98309)
31765,Meigs,GA,31.082141,-84.05767,-5,True,POINT(-84.05767 31.082141)
31766,Morgan,GA,31.575228,-84.59849,-5,True,POINT(-84.59849 31.575228)
31767,Morris,GA,31.834324,-84.94739,-5,True,POINT(-84.94739 31.834324)
31768,Moultrie,GA,31.165358,-83.77172,-5,True,POINT(-83.77172 31.165358)
31769,Mystic,GA,31.620866,-83.249754,-5,True,POINT(-83.249754 31.620866)
31770,Newton,GA,31.33349,-84.36269,-5,True,POINT(-84.36269 31.33349)
31771,Norman Park,GA,31.256287,-83.66005,-5,True,POINT(-83.66005 31.256287)
31772,Oakfield,GA,31.723178,-83.9628,-5,True,POINT(-83.9628 31.723178)
31773,Ochlocknee,GA,30.977162,-84.0615,-5,True,POINT(-84.0615 30.977162)
31774,Ocilla,GA,31.586426,-83.27583,-5,True,POINT(-83.27583 31.586426)
31775,Omega,GA,31.334062,-83.59971,-5,True,POINT(-83.59971 31.334062)
31776,Moultrie,GA,31.172696,-83.792379,-5,True,POINT(-83.792379 31.172696)
31777,Parrott,GA,31.905462,-84.51526,-5,True,POINT(-84.51526 31.905462)
31778,Pavo,GA,30.966781,-83.72075,-5,True,POINT(-83.72075 30.966781)
31779,Pelham,GA,31.117271,-84.15678,-5,True,POINT(-84.15678 31.117271)
31780,Plains,GA,32.026125,-84.39361,-5,True,POINT(-84.39361 32.026125)
31781,Poulan,GA,31.526584,-83.79025,-5,True,POINT(-83.79025 31.526584)
31782,Putney,GA,31.543065,-84.219594,-5,True,POINT(-84.219594 31.543065)
31783,Rebecca,GA,31.767986,-83.47325,-5,True,POINT(-83.47325 31.767986)
31784,Sale City,GA,31.258794,-84.02897,-5,True,POINT(-84.02897 31.258794)
31785,Sasser,GA,31.689973,-84.32748,-5,True,POINT(-84.32748 31.689973)
31786,Shellman,GA,31.72952,-84.60173,-5,True,POINT(-84.60173 31.72952)
31787,Smithville,GA,31.901066,-84.25037,-5,True,POINT(-84.25037 31.901066)
31788,White House,TN,31.138011,-83.716729,-5,True,POINT(-83.716729 31.138011)
31789,Sumner,GA,31.484091,-83.73515,-5,True,POINT(-83.73515 31.484091)
31790,Sycamore,GA,31.652542,-83.57934,-5,True,POINT(-83.57934 31.652542)
31791,Sylvester,GA,31.536886,-83.86041,-5,True,POINT(-83.86041 31.536886)
31792,Thomasville,GA,30.817654,-83.98919,-5,True,POINT(-83.98919 30.817654)
31793,Tifton,GA,31.485438,-83.503621,-5,True,POINT(-83.503621 31.485438)
31794,Tifton,GA,31.459666,-83.51083,-5,True,POINT(-83.51083 31.459666)
31795,Ty Ty,GA,31.47387,-83.66484,-5,True,POINT(-83.66484 31.47387)
31796,Warwick,GA,31.782466,-83.86973,-5,True,POINT(-83.86973 31.782466)
31797,Whigham,GA,30.888809,-84.32976,-5,True,POINT(-84.32976 30.888809)
31798,Wray,GA,31.621764,-83.05502,-5,True,POINT(-83.05502 31.621764)
31799,Thomasville,GA,30.880968,-83.885902,-5,True,POINT(-83.885902 30.880968)
31801,Box Springs,GA,32.527813,-84.59822,-5,True,POINT(-84.59822 32.527813)
31803,Buena Vista,GA,32.315915,-84.52238,-5,True,POINT(-84.52238 32.315915)
31804,Cataula,GA,32.651617,-84.88805,-5,True,POINT(-84.88805 32.651617)
31805,Cusseta,GA,32.285535,-84.76332,-5,True,POINT(-84.76332 32.285535)
31806,Ellaville,GA,32.246795,-84.32008,-5,True,POINT(-84.32008 32.246795)
31807,Ellerslie,GA,32.634965,-84.80137,-5,True,POINT(-84.80137 32.634965)
31808,Fortson,GA,32.638885,-85.00736,-5,True,POINT(-85.00736 32.638885)
31810,Geneva,GA,32.57791,-84.54513,-5,True,POINT(-84.54513 32.57791)
31811,Hamilton,GA,32.722333,-84.95803,-5,True,POINT(-84.95803 32.722333)
31812,Junction City,GA,32.614374,-84.44513,-5,True,POINT(-84.44513 32.614374)
31814,Louvale,GA,32.154164,-84.83857,-5,True,POINT(-84.83857 32.154164)
31815,Lumpkin,GA,32.030297,-84.81218,-5,True,POINT(-84.81218 32.030297)
31816,Manchester,GA,32.862377,-84.60879,-5,True,POINT(-84.60879 32.862377)
31820,Midland,GA,32.566197,-84.84122,-5,True,POINT(-84.84122 32.566197)
31821,Omaha,GA,32.1342,-84.98499,-5,True,POINT(-84.98499 32.1342)
31822,Pine Mountain,GA,32.867211,-84.88437,-5,True,POINT(-84.88437 32.867211)
31823,Pine Mountain Valley,GA,32.801174,-84.82038,-5,True,POINT(-84.82038 32.801174)
31824,Preston,GA,32.051618,-84.53419,-5,True,POINT(-84.53419 32.051618)
31825,Richland,GA,32.109225,-84.66063,-5,True,POINT(-84.66063 32.109225)
31826,Shiloh,GA,32.803518,-84.69384,-5,True,POINT(-84.69384 32.803518)
31827,Talbotton,GA,32.683146,-84.52243,-5,True,POINT(-84.52243 32.683146)
31829,Upatoi,GA,32.557718,-84.73957,-5,True,POINT(-84.73957 32.557718)
31830,Warm Springs,GA,32.896166,-84.71191,-5,True,POINT(-84.71191 32.896166)
31831,Waverly Hall,GA,32.698622,-84.71552,-5,True,POINT(-84.71552 32.698622)
31832,Weston,GA,31.973541,-84.62522,-5,True,POINT(-84.62522 31.973541)
31833,West Point,GA,32.867469,-85.13779,-5,True,POINT(-85.13779 32.867469)
31836,Woodland,GA,32.797475,-84.54095,-5,True,POINT(-84.54095 32.797475)
31901,Columbus,GA,32.471492,-84.98005,-5,True,POINT(-84.98005 32.471492)
31902,Columbus,GA,32.524252,-84.955843,-5,True,POINT(-84.955843 32.524252)
31903,Columbus,GA,32.423311,-84.94879,-5,True,POINT(-84.94879 32.423311)
31904,Columbus,GA,32.513391,-84.97753,-5,True,POINT(-84.97753 32.513391)
31905,Fort Benning,GA,32.37349,-84.90612,-5,True,POINT(-84.90612 32.37349)
31906,Columbus,GA,32.468442,-84.95128,-5,True,POINT(-84.95128 32.468442)
31907,Columbus,GA,32.479492,-84.90942,-5,True,POINT(-84.90942 32.479492)
31908,Columbus,GA,32.534852,-84.906483,-5,True,POINT(-84.906483 32.534852)
31909,Columbus,GA,32.53554,-84.92583,-5,True,POINT(-84.92583 32.53554)
31914,Columbus,GA,32.491005,-84.874123,-5,True,POINT(-84.874123 32.491005)
31917,Columbus,GA,32.491005,-84.874123,-5,True,POINT(-84.874123 32.491005)
31993,Columbus,GA,32.482142,-84.977131,-5,True,POINT(-84.977131 32.482142)
31994,Columbus,GA,32.491005,-84.874123,-5,True,POINT(-84.874123 32.491005)
31995,Fort Benning,GA,32.495841,-84.963981,-5,True,POINT(-84.963981 32.495841)
